kode,advt_median,advt_mean,rasio_mean_median,market_cap,harga_median,volume_median,turnover_bps,amihud_per_miliar,volatilitas_tahunan,rentang_harian_relatif,max_drawdown,beta_ihsg,pct_hari_volume_nol,pct_hari_harga_stagnan,umur_listing_tahun,jumlah_hari_bursa,sektor_Basic Materials,sektor_Consumer Cyclicals,sektor_Consumer Non-Cyclicals,sektor_Energy,sektor_Financials,sektor_Healthcare,sektor_Industrials,sektor_Infrastructure,sektor_Properties & Real Estate,sektor_Technology,sektor_Tidak Diketahui,sektor_Transportation & Logistics,kelas_likuiditas,kelas_kode,bagian
FAPA,-0.11209599047071261,-0.6064259959884578,-1.0768238847816736,1.4279449029178097,1.8984821507916074,-1.0019836444085979,-1.1236773303804661,-0.5913143752219728,-1.9559980747485997,-1.740654485618971,1.7912399984783478,-1.0883189224863035,-0.33067839903793445,1.1295561427569958,-0.845165757999986,0.0,0,0,1,0,0,0,0,0,0,0,0,0,Tidak Likuid,0,train
JAYA,-0.13126848336674246,-0.2646309476411501,0.07854259521814022,-1.2529877554334898,-0.5871919322379626,0.009502935013461366,0.3669242744859436,-0.38988252288380365,-0.21987801159772277,-0.16442904400380493,0.3494641239629757,-0.16784694699285221,-0.33067839903793445,0.04916069307609587,-0.686579867481359,0.0,0,0,0,0,0,0,0,0,0,0,0,1,Tidak Likuid,0,train
IRSX,-0.012185822857516434,-0.24444517976406396,-0.43727986465581187,-0.9879026409162975,-1.3629180394866476,0.5602418009848416,0.5746194178302606,-0.13415425389216565,1.459770218535989,-0.25597068135542844,-0.7285771535652547,1.3796470786071529,-0.33067839903793445,-0.35098576976868184,-1.0225590528114512,0.0,0,0,0,0,0,0,0,0,0,1,0,0,Likuid,2,train
OMED,0.28516369761542304,0.1301591740681305,-0.5663583229530407,0.7497436452126476,-0.20348928466439228,0.3840687046696229,-0.7205810922590742,-0.6053359678461055,-1.3505665119959618,-0.8773668130374636,1.0510356365110145,-0.5500515955848312,-0.33067839903793445,-0.2509491540574874,-1.0014297467540647,0.0,0,0,0,0,0,1,0,0,0,0,0,0,Menengah,1,train
AMMN,1.5570375667161058,1.75482436342526,-0.9924311236430824,2.6900926070359414,2.178449138649437,1.0052547108789383,-0.0556469405732761,-0.6483826072607154,0.03746852835318796,0.0002855698724592159,-1.2258199470400672,2.038710654431065,-0.33067839903793445,-1.1312713723159984,-1.057387579279671,0.0,1,0,0,0,0,0,0,0,0,0,0,0,Likuid,2,train
TMAS,0.3360119699620257,0.1358512364133118,-0.7638858781725302,0.9888217026312754,-0.3569622728394539,0.51798787194277,-0.790538291896711,-0.6178329957511278,-0.9021432225337355,-0.33840008100767366,0.9300317128645642,-0.23076904999229625,-0.33067839903793445,-0.39100041605315966,0.6382972793697168,0.0,0,0,0,0,0,0,0,0,0,0,0,1,Menengah,1,train
TGRA,-0.4655543829497629,-0.769553861992213,-0.06507922368956164,-1.2237335192347052,-1.2979511854867314,-0.11469867163281575,-0.5906936812338403,0.9712985537932265,0.5934180790744054,-0.9368836298002203,-1.324461803518302,-0.7645243471331271,0.34901165935915657,0.7294096799122181,-0.5365850134915597,0.0,0,0,0,0,0,0,0,1,0,0,0,0,Tidak Likuid,0,train
EAST,-0.025383639216395134,-0.2583235062981032,-0.4223233907079404,-0.3911923843265779,-0.4996032432651513,0.10252052457900451,-0.39750427992017595,-0.5444694164116064,-1.134568293862474,-0.7241262047990804,0.7583142803863198,-0.5515746070264556,-0.33067839903793445,0.2892485707829624,-0.7186221118321211,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0,train
INDF,1.3624275374692014,1.4713537869416204,-1.0231689794318604,2.0220779045928516,2.112880288537237,0.7814081018920374,0.7870329922601271,-0.6483338634599694,-0.9303677268595804,-0.8145346902523505,1.1344790718697308,-0.05486598097093356,-0.33067839903793445,-0.9712127871780872,1.4003454384943628,0.0,0,0,1,0,0,0,0,0,0,0,0,0,Likuid,2,train
SKRN,-0.13073004395265556,-0.22191542056343427,0.23848849118172252,0.4511431964643401,0.2044511798038372,-0.319424421870016,-1.0210715614062549,-0.35686029053719576,-0.31203206607947154,-0.3335279340292752,0.21342067402633463,-0.7993793271278189,-0.33067839903793445,-0.5710663243333096,-0.6556985740128709,0.0,0,0,0,0,0,0,1,0,0,0,0,0,Tidak Likuid,0,train
PKPK,0.1530813944171471,0.14313365230181357,0.12106039790164705,-0.06072824287812774,0.6794111768257703,-0.13629935921312858,-0.23676828918657372,-0.375878827479799,0.5078746574345527,0.1663427679139582,0.035517701032265654,-0.8460233643392538,-0.14317769327321972,-0.49103703176435404,0.2986030512163476,0.0,0,0,0,1,0,0,0,0,0,0,0,0,Menengah,1,train
WIDI,-0.06737910446370789,-0.33768071969191077,-0.4904832305194307,-1.8253299852602647,-1.7253560002670434,0.5932724081992021,1.5293618812571868,-0.12529613459394998,1.0650730915220141,2.322047627965444,-0.09989151370653547,-0.28206025863556156,-0.33067839903793445,0.6893950336277404,-1.0580841498090352,0.0,0,0,0,0,0,0,1,0,0,0,0,0,Tidak Likuid,0,train
ADMR,1.182711979487381,1.2947323306380825,-0.8260315187324109,1.8243638392382588,0.912270327657834,1.0496157327737003,0.42858763568804237,-0.6479079430690194,-0.15972229794158008,-0.04236494177727803,-0.8445482910149212,1.4282621599320222,-0.33067839903793445,-1.1112640491737595,-0.9296829822295322,0.0,0,0,0,1,0,0,0,0,0,0,0,0,Likuid,2,train
UFOE,0.07327673213132647,-0.059049615771609894,-0.211382469808175,-0.37120346003416854,-0.11293308211182823,0.0550387173038199,-0.18394780787330345,-0.34010219089438865,-0.3130997325545525,-0.23152641444468913,0.03236531719707675,0.12625504847030777,-0.33067839903793445,-0.13090521520405415,-0.8516670829407201,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0,train
CRSN,-0.12915522279146727,-0.12532137963448,0.6137510079753999,-0.573971276361796,-0.5138444029796754,-0.02051592660514681,-0.4549118261907881,-0.2233406379608597,-0.026005902263912833,0.9931376103397992,0.3057713371220107,-0.5986947861800594,-0.33067839903793445,-0.39100041605315966,-1.0580841498090352,0.0,0,0,0,0,0,0,1,0,0,0,0,0,Tidak Likuid,0,train
CANI,-1.1534369403697562,-1.3967921470724565,1.274315209302096,-1.5771839084127095,-1.021121832317979,-1.0679851657649608,-1.0800563285419016,4.05761523416701,0.8370790812609686,-1.0239400534923635,-0.4462617152890751,-0.969839915294727,0.37244924757974585,1.1295561427569958,-0.25424175892252565,0.0,0,0,0,1,0,0,0,0,0,0,0,0,Tidak Likuid,0,train
BOLA,-0.19120001889807095,-0.3006846774943434,0.2599742714431491,-0.26710423198460576,-0.5711750627095523,-0.0601986575951571,-0.786324205398127,-0.0851021990358062,-0.24760571834070222,0.015793243931794324,0.47959264129367546,-0.4695224180838857,-0.33067839903793445,-0.07088324577733739,-0.7135139279501156,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0,train
IKAI,-0.21602028529127756,-0.5892011584591164,-0.6302799572393576,-0.9767167936396919,-1.916602121441216,0.4808360869867913,-0.24636308367522608,0.8805335891398253,1.8845154160850872,1.3638976477875926,-1.330791819114133,-0.125141024426296,-0.33067839903793445,0.8094389724811736,1.1551526121580964,0.0,0,0,0,0,0,0,1,0,0,0,0,0,Menengah,1,train
AKRA,1.1665594703857212,1.2255430884010843,-0.9530206863218236,1.5583704721861011,1.0108969789332147,0.9915782210032298,0.7770721335469891,-0.6478308596331327,-0.18246224111125137,-0.3047712994944807,-0.28596689194335756,1.259609084004458,-0.33067839903793445,-0.9311981408936095,1.3815380342015242,0.0,0,0,0,1,0,0,0,0,0,0,0,0,Likuid,2,train
MOLI,-0.22672703022466065,-0.44635876815634923,-0.10073034226902565,-0.27293361669323196,-0.09514488300023373,-0.31688272622631714,-0.8413071185061508,-0.131106168044078,-0.5278526855669482,-0.019065823613264605,0.050294500259714436,-0.4217090441075159,-0.33067839903793445,-0.5710663243333096,-0.6459465866017694,0.0,1,0,0,0,0,0,0,0,0,0,0,0,Menengah,1,train
BBKP,0.8638054775677203,0.906409397075513,-0.661058258300896,1.1354686377943106,-0.8914505694409577,1.4171898201257729,0.3654081719940028,-0.646191256347461,-0.04283180135812486,-0.053605900821670625,0.5270231806877933,-0.16761116257022396,-0.33067839903793445,0.4693144790631124,0.3835846557988036,0.0,0,0,0,0,1,0,0,0,0,0,0,0,Likuid,2,train
DIGI,-0.6649221240477906,-1.1090973407605784,-0.2836397007826834,-1.7645866253982392,-1.6481785530640358,-0.19749509812444702,-0.504036749545745,1.438774156698784,0.3041477119595513,-0.5153307365108425,0.4162924853353607,-0.4574780625264413,-0.33067839903793445,1.4296659898905792,-0.6503581999544106,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0,train
PSGO,-0.1664044815459989,-0.295354960245667,0.14760499007041758,0.5470697818890431,-0.23934908613257833,-0.1812832303750445,-1.0581790276136558,-0.16786965277562374,-0.4218284430464063,0.23248780311918327,0.9739035591721574,-0.8149947765761276,-0.33067839903793445,-0.5510590011910707,-0.750896546359338,0.0,0,0,1,0,0,0,0,0,0,0,0,0,Tidak Likuid,0,train
AEGS,-0.25058214665483725,-0.4005173562724323,0.19426528369184906,-1.6614627919542069,-1.2391815173867504,0.1567662568082075,0.6046955295834638,0.0774683330110429,0.4183339344580944,1.1078192246636633,-0.20766619482517282,0.38381805243038136,-0.33067839903793445,0.4893218022053515,-1.0727121309256875,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0,train
FILM,1.1543172018156402,1.169470655820742,-1.052282857693728,1.673023184037111,1.593103937511212,0.7228579486202716,0.5365684277711388,-0.6472041203620592,0.4484908993575916,0.6088437692537091,-1.684537843419674,1.275668904836443,-0.33067839903793445,-1.1712860186004763,-0.6406062125433091,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Likuid,2,train
GJTL,0.9212586888017532,0.9422805605029606,-0.791632827564067,0.6622536626880323,0.9455789544645795,0.7033477327666237,1.256083402845375,-0.6469455064198247,-0.5782176894726136,-0.5699946644543745,0.20481451904250816,1.678812581236208,-0.33067839903793445,-0.8911834946091318,1.7551320281172937,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Menengah,1,train
DGNS,0.25637821554034795,0.3928558912491391,0.5350354444752274,-0.6920770480602771,-0.15012715790900516,0.33126214572147566,0.9410634273513844,-0.561329304833396,0.34470191418801027,0.961953739538921,-1.219406424201942,0.27044193686613516,-0.33067839903793445,-0.7111175863289817,-0.8477198499409887,0.0,0,0,0,0,0,1,0,0,0,0,0,0,Tidak Likuid,0,train
SWAT,-0.6295471619669313,-1.0822894009509203,-0.36054971326860025,-1.3119755562703104,-1.4617876916742316,-0.24391819945797927,-0.7932531535785855,2.121674643839653,1.1235450465212493,-0.9448878555492631,-1.4327050702070205,0.3115899097192794,0.8646386002121221,0.3492705402096792,-0.6266748019560212,0.0,1,0,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0,train
MHKI,0.15264478594870082,0.17625018808549034,0.25023377142671477,-0.40927334644575036,-0.4640457546606458,0.34466157246627854,0.19933780634805123,-0.550189618798236,0.03369082309847965,0.6096896286749326,0.02671276687191026,-0.1110521433933414,-0.33067839903793445,-0.6110809706177873,-1.1233295893928334,0.0,0,0,0,0,0,0,1,0,0,0,0,0,Menengah,1,train
AGAR,-0.31979388947782933,-0.4763785135294674,0.2740098553608875,-0.6685328768904412,0.016790038534596912,-0.4987484553255796,-0.7581935264646958,0.09196363376900617,1.0227038902012486,1.964271308824721,-1.6044012863339532,0.24261038912075117,-0.33067839903793445,-0.6110809706177873,-0.7525218775945215,0.0,0,0,1,0,0,0,0,0,0,0,0,0,Tidak Likuid,0,train
AMFG,-0.0763373863445705,-0.3676144412332226,-0.5464414051381561,0.30324181743784284,1.770918263510195,-0.886970126250443,-0.9230628322314837,-0.314594577796234,-1.193397237620177,-0.848651773854361,0.2960354594875093,-0.5853690626890963,-0.2369280461555771,0.009146046791618206,1.2884297734431502,0.0,0,0,0,0,0,0,1,0,0,0,0,0,Tidak Likuid,0,train
AXIO,-0.003499528158261933,-0.04235932335996693,0.246802592800417,-0.1630477733040611,-0.4229228656632138,0.10407525236824804,-0.552370290154314,-0.5001818344941082,0.11270951929008273,0.33379744578826287,0.10558135395460712,-0.10903445332625145,-0.33067839903793445,-0.41100773919539846,-0.9756566371675821,0.0,0,0,0,0,0,0,0,0,0,1,0,0,Tidak Likuid,0,train
PRDA,0.6011592750554053,0.5105222145077706,-0.7494496676217305,0.45710296444970844,1.492703242565961,0.07095692712099565,0.42022117236629253,-0.6395872648063472,-1.1980832853657386,-0.8182756356369303,0.4344912801733761,-0.11726030125827941,-0.33067839903793445,-0.6310882937600263,-0.49943458525879203,0.0,0,0,0,0,0,1,0,0,0,0,0,0,Menengah,1,train
BMSR,-0.3205387154361114,-0.6449314072915094,-0.33857471268263173,-0.4895641513668421,0.1538960210009098,-0.5109621026580224,-0.8143546691022748,0.5871328015099335,-0.760550853014118,-0.16588516711142243,0.2780223122644045,0.1488036204157323,-0.33067839903793445,-0.2509491540574874,0.9373582266434962,0.0,1,0,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0,train
INPP,-0.442840079552403,-0.2740914840975999,1.8555023471675471,1.126617665848833,0.8201588414027563,-0.9645121822670931,-1.1355627584896624,0.927129265109726,-0.8145651133442232,-0.3026508037067723,0.6042364029352305,-1.0762639943705195,0.20838613003562048,0.3092558939252015,0.5948777163726695,0.0,0,0,0,0,0,0,0,0,1,0,0,0,Tidak Likuid,0,train
BPFI,-0.41372457875940244,-0.2076887740954613,1.9712178103405271,-0.08775400989908108,0.1519416142720495,-0.6525139497108132,-1.0471635048700778,0.5382916738667202,-0.3898545429606334,0.29117715470209904,0.5391760908470986,-0.8975814391689133,-0.3072408108173451,-0.4710297086221151,0.1381596392860825,0.0,0,0,0,0,1,0,0,0,0,0,0,0,Tidak Likuid,0,train
HBAT,-0.35991687420740964,-0.4658745411596507,0.5375171558130287,-1.549655522071748,-1.1205621599805735,-0.002701205160764507,0.1586210521888825,1.2128884611434243,0.43599278783127854,1.599540758862516,0.6142953731729698,-0.5802368705478361,-0.33067839903793445,0.1491973087872903,-1.0645854747497696,0.0,0,0,0,0,0,0,0,0,1,0,0,0,Tidak Likuid,0,train
NICK,-0.7038722527738139,-0.4941486754138015,2.507064229374016,-0.407302657335706,0.6136116220825124,-1.2357442842530466,-1.1003103311339457,1.9893997250798565,1.055875108824516,1.03758777040534,0.7708594813630923,-0.4418077444985446,0.11463577715326305,-0.13090521520405415,-0.6180837654271937,0.0,0,0,0,0,1,0,0,0,0,0,0,0,Tidak Likuid,0,train
KOBX,0.1548931946587159,0.21307703597497937,0.38209755556338404,-0.5100582830955557,-0.28532924789530206,0.23652965481689275,0.25383431114637345,-0.5401440131315558,0.9170356459205783,1.0560970284564206,-0.11619077103620581,-0.215106234362821,-0.33067839903793445,-0.7111175863289817,-0.12421526010783904,0.0,0,0,0,0,0,0,1,0,0,0,0,0,Tidak Likuid,0,train
ARNA,0.5124534576497035,0.389359216578237,-0.7420558389039419,0.743230939740309,0.5900198078557255,0.3381865567609839,-0.22307179551735273,-0.6404985794179282,-1.1355064206061773,-0.691301217060511,0.6738754276580424,-0.06128823205473229,-0.33067839903793445,0.5693510947743068,0.8059385867700807,0.0,0,0,0,0,0,0,1,0,0,0,0,0,Menengah,1,train
ASHA,-0.21406869287816835,-0.5524365774040981,-0.5233919266140793,-1.322421566120984,-1.7678980263851054,0.4080939518306636,0.1717572273583654,0.39952102008630874,1.2800214232371947,0.11151480904998157,-0.2954826016625812,-0.43387092636182,-0.33067839903793445,0.6893950336277404,-0.963118367639023,0.0,0,0,1,0,0,0,0,0,0,0,0,0,Menengah,1,train
BVIC,0.2658263902215824,0.2073729768319172,-0.2186389460069507,0.14117589518470067,-0.6414347801668038,0.5395046617868756,-0.2122630208478105,-0.6026180265043871,-0.2513726518770761,0.09842567738393511,0.41891573504174123,0.7634640764481639,-0.33067839903793445,-0.19092718463077066,0.9796168387582693,0.0,0,0,0,0,1,0,0,0,0,0,0,0,Menengah,1,train
CSAP,-0.3131454511754635,-0.509355815409861,0.11199818242223439,0.4410606919383065,0.3622054944363646,-0.5888221538330207,-1.083879725210759,1.0453677235706702,-0.29006351299192956,-0.29915625688906183,-1.0364632020582274,-0.8748390104480567,-0.2838032225967558,-0.511044354906593,0.26284576404230875,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0,train
CGAS,0.26376055742670373,0.2865986569095649,0.08008993217462777,-0.8434563285454232,-0.5555637274323495,0.4854500006170664,1.1284978779492472,-0.6073075686784706,0.5387988232611293,0.631792712413139,0.06640597812706144,0.04549644868764834,-0.33067839903793445,-0.09089056891957623,-1.1003427619238086,0.0,0,0,0,1,0,0,0,0,0,0,0,0,Menengah,1,train
BBLD,-0.367772694035652,-0.6438899517679076,-0.10384254105765986,0.03650382984863116,0.6089649172988056,-0.7734207905289031,-1.0455784639800847,1.2950694655939392,-0.019506186132414217,0.2039696421173122,0.6419575413267534,-0.760821967815026,-0.09630251683204102,0.12918998564505146,1.7553642182937483,0.0,0,0,0,0,1,0,0,0,0,0,0,0,Tidak Likuid,0,train
TARA,-0.535004049090806,-0.8823579470102657,-0.12289805909146329,-1.111193879892658,-1.916602121441216,0.06714651316660424,-0.793464764508515,2.2474827198588727,1.5400665127537017,0.8369039997343795,-0.20766619482517282,-1.0489895528301676,-0.33067839903793445,1.3696440204638622,-0.29510722997857003,0.0,0,0,0,0,0,0,0,0,1,0,0,0,Tidak Likuid,0,train
TBMS,-0.3524896659125288,-0.5657771657937657,0.10610179060160442,-0.20303378623773885,0.7999622278949079,-0.8455040557325931,-0.984300282833541,0.07053996073593612,-0.5634135335065802,-0.21740698105954626,1.1903356989482434,-0.6818561379997607,-0.2838032225967558,-0.41100773919539846,1.7516491754704715,0.0,1,0,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0,train
PEVE,0.12808723926204124,-0.09516875867168896,-0.586163439368161,-0.34335260571696324,0.08151312308807403,0.05653629405217384,-0.029205894059642048,-0.5582742565334782,-0.46672216719442716,0.13435441040590287,1.306741905022522,-0.1138503547529959,-0.33067839903793445,-0.49103703176435404,-1.0193083903410842,0.0,0,0,0,0,0,1,0,0,0,0,0,0,Tidak Likuid,0,train
BLUE,-0.34606382131118024,-0.634015649576943,-0.17690791526009073,-0.9506333581237263,0.19356945963446867,-0.5773095767466522,-0.5523173856493216,-0.03908921403691459,-1.2221252167300882,-0.7376019606576415,1.4444729846582738,-0.9458241559019643,-0.33067839903793445,-0.27095647719972626,-0.7183899216556663,0.0,0,0,0,0,0,0,1,0,0,0,0,0,Menengah,1,train
NASI,0.30572204454234414,0.23704913193634183,-0.30873533000615255,-1.3135444412738548,-0.6704573042780273,0.6010354638376572,2.0931018403931705,-0.584994026010429,0.4616509048507258,0.9308284340990883,-0.8543142815369984,0.686809050291224,-0.33067839903793445,-0.4510223854798763,-0.9248069885239816,0.0,0,0,1,0,0,0,0,0,0,0,0,0,Menengah,1,train
ROCK,-3.704722645196996,-1.746271377125189,-0.25419582786364636,-0.44334425560326457,0.08151312308807403,-3.3445430114360235,-1.1427857309006497,4.05761523416701,-0.0921197700542648,-1.8568441647443228,-0.4355804041985398,-1.2915506137531594,2.6458953049769125,2.4500394701447625,-0.8182316975312294,0.0,0,0,0,0,0,0,0,0,1,0,0,0,Tidak Likuid,0,train
SSIA,1.1487718718643434,1.3228754014004591,-0.6022945591737862,0.7788210617409946,0.9094116539853517,1.0105708452775368,1.951807117953841,-0.6475829594438565,0.47011872056659904,0.43073447279042854,-0.660072097635822,1.4535405457590111,-0.33067839903793445,-0.9712127871780872,1.1711737343334774,0.0,0,0,0,0,0,0,0,1,0,0,0,0,Likuid,2,train
BUKA,1.1896194207398665,1.3055901681274447,-0.8225754065555523,1.235996661095261,-0.40575951646134634,1.5799351605061782,1.3874400645447942,-0.648018537411189,-0.16239695675008403,0.10701562674183922,0.9214018930843639,0.9127932011085981,-0.33067839903793445,-0.6110809706177873,-0.8948544557613125,0.0,0,0,0,0,0,0,0,0,0,1,0,0,Likuid,2,train
ARCI,0.5685046248941391,0.8788452519458343,0.7426017851000397,0.947681233204815,0.10095267788757789,0.6303351279886169,-0.27086798115056876,-0.6330708509620622,0.08312245784029286,0.4125523152316384,0.8678068889114429,-0.29738020602083537,-0.21349045793498775,-0.7311249094712207,-0.8857990388795753,0.0,1,0,0,0,0,0,0,0,0,0,0,0,Likuid,2,train
CENT,-0.2589506177426935,0.2762549720249789,3.1984139883704032,0.21092359889374998,-0.9707579490095702,0.038027676175888744,-1.0256988597067411,0.47669557766934845,1.2288162937121674,0.19584458968449586,-0.351365769650023,-0.04146354461491113,-0.3072408108173451,0.04916069307609587,0.7810942378894172,0.0,0,0,0,0,0,0,0,1,0,0,0,0,Menengah,1,train
KBAG,-0.07116998729288727,-0.3720928194329173,-0.5832991395573424,-0.8959507155806453,-1.4617876916742316,0.43988854370084246,0.022774109186661298,-0.18148998220778903,0.3432026324289567,-0.5631409233917986,-0.23401111687639556,-0.4367534802421569,-0.33067839903793445,0.8694609419078901,-0.7822422201807356,0.0,0,0,0,0,0,0,0,0,1,0,0,0,Tidak Likuid,0,train
HADE,-0.31287019477821415,-0.6227787258662544,-0.2993957923610514,-1.8253299852602647,-2.040338643541113,0.46851922818345676,0.9432334761403324,0.9755602182119107,2.3036122527509506,2.4626059144447137,-1.2943942294381021,-0.8355291192306614,-0.33067839903793445,1.1495634658992346,0.5737484103152828,0.0,0,0,0,0,0,0,0,1,0,0,0,0,Tidak Likuid,0,train
NANO,0.14315119774509563,0.06163056554949868,-0.12869538677997133,-1.1215412309399848,-1.4355448032546432,0.7306507300273553,1.1785344465824181,-0.09154152555247091,0.7627750856296489,1.676145373318848,-0.47111541533739804,-0.25389467772122115,-0.33067839903793445,0.5693510947743068,-0.9450075338755489,0.0,0,0,1,0,0,0,0,0,0,0,0,0,Menengah,1,train
CINT,-0.22185353086271176,-0.17704016191889546,0.9354914306051082,-0.8528391608111809,-0.21758395105649173,-0.2364776495811708,-0.34498541597372495,0.6794926319946756,1.2495604877605733,1.2622067825639032,-0.21095931008157562,-0.2323990104672337,-0.33067839903793445,-0.6110809706177873,-0.2918565675082029,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0,train
PMMP,0.417802329029554,0.4173227286222636,-0.22552396439200983,-0.8277450603937644,-0.7667483230923894,0.7292605907839601,1.5647628762216252,-0.6187487902914285,0.493064208756465,0.7682630102849926,-2.0884009079263364,1.3164548469991009,0.23182371825620984,-0.01086127635062089,-0.8412185250002542,0.0,0,0,1,0,0,0,0,0,0,0,0,0,Tidak Likuid,0,train
GPSO,0.24855877329036818,0.5445093953611568,1.215501370913971,-0.6788015279815794,0.2528379397935264,0.20661479864136736,1.0511144977471947,-0.5683774447449533,2.3036122527509506,1.8593614490186738,-2.104500582513195,1.68667416233196,0.23182371825620984,-0.511044354906593,-0.9020523512314114,0.0,0,0,0,0,0,0,1,0,0,0,0,0,Menengah,1,train
AYLS,0.39089661152935223,0.47894590327956194,0.13702091218829826,-1.3109260868596762,-0.7009136085597141,0.7258192645233554,2.434647647547116,-0.6021252851311402,2.0314239593913896,2.4626059144447137,-1.1791351954640035,1.8506626333032812,-0.2838032225967558,-0.41100773919539846,-0.769239570299267,0.0,1,0,0,0,0,0,0,0,0,0,0,0,Tidak Likuid,0,train
BELL,-0.11226826384659794,-0.09979450000570086,0.6218283663012248,-0.44708350498386645,-0.9130883968244815,0.18215840485010776,-0.5155835304648635,-0.2964113614547252,0.6911154583089738,0.2754746329880768,-1.0259084797102018,0.3575448377834976,-0.33067839903793445,0.26924124764072355,-0.5690916381952313,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Menengah,1,train
LSIP,1.025255353392544,1.0660293545477681,-0.851627581305701,0.9601746440804951,0.912270327657834,0.8507924308160812,1.1787286809450324,-0.6473790259222962,-0.48127698861678997,-0.41145404072858993,0.6681244571479001,0.7670045478498719,-0.33067839903793445,-0.8111542020401762,1.2327041310939988,0.0,0,0,1,0,0,0,0,0,0,0,0,0,Likuid,2,train
SMMT,-0.21810758379745812,-0.3970409887047801,0.03618974018929179,0.42415807205991657,0.7038832300533482,-0.6415488112807858,-1.0575410090511197,-0.095622190162248,-0.3998328340091141,-0.8673903648876258,1.1604209853786636,-0.27300039474063614,-0.26036563437616644,0.24923392449848472,1.1133583803962326,0.0,0,0,0,1,0,0,0,0,0,0,0,0,Tidak Likuid,0,train
BNBA,0.19378156245743522,0.09417709391667488,-0.263135168019772,0.40846368763750124,0.6451935327474272,-0.10686690430037687,-0.6552215688363571,-0.5588768626682755,-0.23441090420946928,0.11113591894210324,-0.3942400690239949,0.3667707671599937,-0.33067839903793445,-0.4710297086221151,0.3926400726805407,0.0,0,0,0,0,1,0,0,0,0,0,0,0,Tidak Likuid,0,train
BNGA,0.9357945878449031,0.9297468020855133,-0.8834297223026258,1.8171374016057116,1.2087829619822192,0.6132438340269557,-0.3069778969812013,-0.6476107549244015,-1.3157537358249385,-1.163722594152254,1.067982662391918,0.3522731917632277,-0.33067839903793445,-0.9512054640358484,1.792282456350061,0.0,0,0,0,0,1,0,0,0,0,0,0,0,Likuid,2,train
ADHI,0.8189317211155503,0.8844410755478688,-0.534610468384457,0.3665026026197406,0.026462625998882834,0.9625235918616779,1.3503977903948987,-0.6423335055324161,0.3887011022939698,0.3136370828700362,-0.5854424355596847,2.926720058155424,-0.33067839903793445,-0.9712127871780872,0.5795531647266529,0.0,0,0,0,0,0,0,0,1,0,0,0,0,Menengah,1,train
AMOR,-0.2656768475116054,-0.541110772644204,-0.24444717479901723,0.1703147956239342,0.5948109337998224,-0.6452775671935822,-1.0260209579583595,-0.09445296793853575,-0.37465033473039444,0.07861955353298113,-0.7397814520973904,-0.7928270517518599,-0.33067839903793445,-0.39100041605315966,-0.7625060551820779,0.0,0,0,0,0,1,0,0,0,0,0,0,0,Tidak Likuid,0,train
TCID,-0.49792549377793804,-0.49057450706580563,1.2405180339680804,-0.04107788232096769,1.378096467673411,-1.2755654063688586,-1.0844139763285665,1.386302841682445,-0.012462163801871113,0.12693553402095548,-0.12407173062417824,-0.3129481978747026,-0.07286492861145168,-0.5710663243333096,1.4669840191368895,0.0,0,0,1,0,0,0,0,0,0,0,0,0,Tidak Likuid,0,train
ASRM,-0.5980329475711329,-1.064679649420117,-0.44829217335045013,-0.46275813826959666,0.15806331281940755,-0.8821350093317678,-1.0559229757365602,0.6380046349591237,-1.2255599907069978,-0.8582129563983237,0.45440533055669813,-0.724146121725495,-0.2838032225967558,0.02915336993385704,1.7667415369400334,0.0,0,0,0,0,1,0,0,0,0,0,0,0,Tidak Likuid,0,train
BMTR,0.8407570134008562,0.7670658236997571,-0.9639791568957465,0.5375601462443174,-0.17290707638905986,1.0942508260182744,1.219766646794014,-0.6456041098463942,-0.48789535749302826,-0.3521361334486139,-0.5797882187986912,1.588816491417495,-0.33067839903793445,-0.5910736474755485,1.3148994535589973,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Likuid,2,train
IDPR,-0.31342993970712624,-0.5769404894449534,-0.13561191212202922,-0.514833452636213,-0.21402996538649183,-0.37330846590231015,-0.8181731450297651,0.9527670216503571,-0.193694615183478,0.6568541705069252,0.9401251327331149,-0.2919916123588825,-0.3072408108173451,-0.851168848324654,-0.4151495512057005,0.0,0,0,0,0,0,0,0,1,0,0,0,0,Tidak Likuid,0,train
