date,adj_close,close,high,low,open,volume
2025-10-08,8166.02880859375,8166.02880859375,8224.64453125,8044.93310546875,8201.140625,355267800
2025-10-09,8250.9384765625,8250.9384765625,8272.6318359375,8159.94482421875,8187.7001953125,347199100
2025-10-10,8257.859375,8257.859375,8270.33203125,8194.046875,8259.0751953125,366345900
2025-10-13,8227.2021484375,8227.2021484375,8288.279296875,8133.626953125,8169.64892578125,366939200
2025-10-14,8066.52197265625,8066.52197265625,8284.91015625,7974.02978515625,8269.48046875,440487100
2025-10-15,8051.1748046875,8051.1748046875,8132.52197265625,7936.37109375,8107.298828125,329138800
2025-10-16,8124.7568359375,8124.7568359375,8148.044921875,8030.77685546875,8064.67919921875,246641300
2025-10-17,7915.65576171875,7915.65576171875,8140.59716796875,7854.30712890625,8132.7470703125,353739000
2025-10-20,8088.97802734375,8088.97802734375,8117.26904296875,7937.384765625,7988.4482421875,307599100
2025-10-21,8238.083984375,8238.083984375,8238.083984375,8161.19384765625,8165.69189453125,281761500
2025-10-22,8152.55322265625,8152.55322265625,8261.84375,8141.98583984375,8235.69921875,275367500
2025-10-23,8274.3515625,8274.3515625,8292.8876953125,8179.61279296875,8179.8837890625,281648700
2025-10-24,8271.7216796875,8271.7216796875,8351.05859375,8271.7216796875,8294.8916015625,238196400
2025-10-27,8117.15087890625,8117.15087890625,8354.6728515625,7959.1689453125,8322.216796875,359000200
2025-10-28,8092.62890625,8092.62890625,8151.3349609375,8039.85107421875,8144.4248046875,282866700
2025-10-29,8166.22412109375,8166.22412109375,8169.13916015625,8042.6298828125,8107.3759765625,248336300
2025-10-30,8184.06396484375,8184.06396484375,8231.8828125,8145.60400390625,8176.36083984375,326703000
2025-10-31,8163.875,8163.875,8215.5458984375,8144.0771484375,8202.5234375,245393300
2025-11-03,8275.083984375,8275.083984375,8282.16015625,8201.3642578125,8208.0302734375,338112200
2025-11-04,8241.9111328125,8241.9111328125,8317.076171875,8225.9111328125,8275.953125,254611100
2025-11-05,8318.5263671875,8318.5263671875,8318.5263671875,8181.90380859375,8213.6005859375,333837700
2025-11-06,8337.0576171875,8337.0576171875,8362.916015625,8289.890625,8354.6796875,229181000
2025-11-07,8394.58984375,8394.58984375,8398.7646484375,8332.6005859375,8346.5771484375,227520700
2025-11-10,8391.240234375,8391.240234375,8478.1484375,8391.240234375,8443.3203125,415934000
2025-11-11,8366.5146484375,8366.5146484375,8443.6865234375,8338.396484375,8437.958984375,677885600
2025-11-12,8388.56640625,8388.56640625,8428.9482421875,8377.4970703125,8392.2802734375,491096300
2025-11-13,8371.9990234375,8371.9990234375,8418.1630859375,8354.8359375,8412.826171875,534184900
2025-11-14,8370.435546875,8370.435546875,8417.134765625,8360.9365234375,8378.12890625,422843300
2025-11-17,8416.8818359375,8416.8818359375,8452.3291015625,8391.9951171875,8397.8359375,382110500
2025-11-18,8361.92578125,8361.92578125,8442.865234375,8341.9033203125,8427.3984375,374837900
2025-11-19,8406.5771484375,8406.5771484375,8426.6328125,8375.5751953125,8384.3623046875,394548300
2025-11-20,8419.9169921875,8419.9169921875,8491.427734375,8419.9169921875,8449.5419921875,319147400
2025-11-21,8414.3515625,8414.3515625,8432.6025390625,8361.271484375,8403.9013671875,288992600
2025-11-24,8570.25390625,8570.25390625,8570.25390625,8429.4638671875,8458.29296875,471629100
2025-11-25,8521.884765625,8521.884765625,8574.384765625,8487.220703125,8570.845703125,414092000
2025-11-26,8602.1298828125,8602.1298828125,8602.1298828125,8503.146484375,8533.8857421875,498634000
2025-11-27,8545.865234375,8545.865234375,8622.267578125,8521.49609375,8611.328125,463624300
2025-11-28,8508.7060546875,8508.7060546875,8572.359375,8495.205078125,8555.65625,386357400
2025-12-01,8548.7880859375,8548.7880859375,8553.6162109375,8493.2451171875,8541.5390625,433587600
2025-12-02,8617.04296875,8617.04296875,8625.6357421875,8564.6953125,8577.6064453125,405114200
2025-12-03,8611.787109375,8611.787109375,8669.1865234375,8591.806640625,8655.017578125,432093300
2025-12-04,8640.1962890625,8640.1962890625,8650.296875,8606.9033203125,8646.646484375,447262700
2025-12-05,8632.7607421875,8632.7607421875,8689.0986328125,8617.0380859375,8658.8896484375,421538600
2025-12-08,8710.6953125,8710.6953125,8720.0908203125,8642.0615234375,8676.7265625,525913600
2025-12-09,8657.1787109375,8657.1787109375,8749.2626953125,8626.845703125,8743.208984375,498676700
2025-12-10,8700.923828125,8700.923828125,8720.880859375,8668.6064453125,8713.7109375,623753400
2025-12-11,8620.4814453125,8620.4814453125,8776.9697265625,8560.10546875,8764.0908203125,667238000
2025-12-12,8660.4990234375,8660.4990234375,8680.041015625,8585.421875,8651.765625,457344900
2025-12-15,8649.662109375,8649.662109375,8720.6826171875,8622.9853515625,8705.2392578125,553538600
2025-12-16,8686.46875,8686.46875,8700.861328125,8611.3466796875,8696.6962890625,431043000
2025-12-17,8677.3447265625,8677.3447265625,8729.4658203125,8660.748046875,8708.3271484375,341969700
2025-12-18,8618.1953125,8618.1953125,8730.708984375,8618.1953125,8705.1376953125,328562900
2025-12-19,8609.55078125,8609.55078125,8671.767578125,8562.8876953125,8657.2421875,307160800
2025-12-22,8645.84375,8645.84375,8648.794921875,8609.388671875,8629.24609375,374939200
2025-12-23,8584.7822265625,8584.7822265625,8667.7333984375,8566.9951171875,8656.6533203125,329812800
2025-12-24,8537.9111328125,8537.9111328125,8611.3330078125,8525.1005859375,8597.3876953125,280698800
2025-12-29,8644.255859375,8644.255859375,8652.1826171875,8545.7216796875,8545.7216796875,334277800
2025-12-30,8646.9384765625,8646.9384765625,8663.66796875,8584.865234375,8627.400390625,308173000
2026-01-02,8748.1318359375,8748.1318359375,8748.1318359375,8664.974609375,8676.7412109375,471863900
2026-01-05,8859.19140625,8859.19140625,8859.19140625,8732.3193359375,8778.732421875,665735100
2026-01-06,8933.609375,8933.609375,8940.109375,8839.01171875,8890.720703125,630432800
2026-01-07,8944.8134765625,8944.8134765625,8970.869140625,8916.029296875,8959.0908203125,655409500
2026-01-08,8925.470703125,8925.470703125,9002.919921875,8918.4052734375,8946.7001953125,489316100
2026-01-09,8936.75390625,8936.75390625,8981.021484375,8908.1728515625,8969.1513671875,499545200
2026-01-12,8884.72265625,8884.72265625,9000.966796875,8715.4111328125,8991.759765625,697907000
2026-01-13,8948.302734375,8948.302734375,8956.7265625,8841.017578125,8931.2421875,538438100
2026-01-14,9032.583984375,9032.583984375,9049.2978515625,8979.6015625,9007.052734375,580700100
2026-01-15,9075.40625,9075.40625,9100.8251953125,9040.998046875,9072.2958984375,446899000
2026-01-19,9133.873046875,9133.873046875,9133.873046875,9025.998046875,9098.7021484375,541550600
2026-01-20,9134.7001953125,9134.7001953125,9174.4736328125,9120.154296875,9156.189453125,606446200
2026-01-21,9010.330078125,9010.330078125,9105.2314453125,8977.6806640625,9094.4306640625,553244200
2026-01-22,8992.1826171875,8992.1826171875,9109.7099609375,8992.1337890625,9052.16796875,661020800
2026-01-23,8951.009765625,8951.009765625,9039.666015625,8837.828125,9031.494140625,587299800
2026-01-26,8975.333984375,8975.333984375,9058.0458984375,8923.52734375,8967.7275390625,491763600
2026-01-27,8980.23046875,8980.23046875,8980.23046875,8873.4765625,8974.5654296875,536008400
2026-01-28,8320.5556640625,8320.5556640625,8596.171875,8187.73486328125,8393.513671875,557055000
2026-01-29,8232.203125,8232.203125,8296.94140625,7481.98779296875,8027.828125,906233100
2026-01-30,8329.6064453125,8329.6064453125,8408.2998046875,8167.15576171875,8308.724609375,478640200
2026-02-02,7922.73095703125,7922.73095703125,8313.0576171875,7820.22509765625,8306.1630859375,444961400
2026-02-03,8122.59716796875,8122.59716796875,8122.59716796875,7712.34814453125,7888.77099609375,545340400
2026-02-04,8146.716796875,8146.716796875,8194.68359375,8050.39599609375,8121.033203125,404556000
2026-02-05,8103.87890625,8103.87890625,8214.4609375,8102.7861328125,8154.60400390625,323626200
2026-02-06,7935.259765625,7935.259765625,8025.14013671875,7861.68505859375,7945.0400390625,312234100
2026-02-09,8031.8740234375,8031.8740234375,8031.8740234375,7863.005859375,7970.02197265625,310222600
2026-02-10,8131.73779296875,8131.73779296875,8140.86181640625,8011.1298828125,8031.58203125,374472200
2026-02-11,8290.9658203125,8290.9658203125,8290.9658203125,8118.1630859375,8152.78515625,545693700
2026-02-12,8265.3515625,8265.3515625,8334.0224609375,8220.150390625,8317.240234375,379401500
2026-02-13,8212.271484375,8212.271484375,8251.9892578125,8170.5869140625,8240.005859375,434442400
2026-02-18,8310.2265625,8310.2265625,8310.2265625,8227.4521484375,8235.80859375,459026600
2026-02-19,8274.0810546875,8274.0810546875,8376.19921875,8251.8115234375,8357.4453125,435377400
2026-02-20,8271.7666015625,8271.7666015625,8328.4208984375,8236.7529296875,8300.2216796875,400251500
2026-02-23,8396.08203125,8396.08203125,8397.0654296875,8327.5693359375,8334.54296875,443116900
2026-02-24,8280.8330078125,8280.8330078125,8437.0888671875,8259.4775390625,8428.0498046875,509728100
2026-02-25,8322.228515625,8322.228515625,8373.4833984375,8259.7470703125,8318.14453125,441816300
2026-02-26,8235.26171875,8235.26171875,8358.95703125,8139.82421875,8351.3623046875,450264700
2026-02-27,8235.4853515625,8235.4853515625,8246.9541015625,8093.7490234375,8211.3046875,441200100
2026-03-02,8016.8330078125,8016.8330078125,8133.69189453125,8016.8330078125,8092.90478515625,527702300
2026-03-03,7939.76708984375,7939.76708984375,8098.39208984375,7932.52001953125,8059.8681640625,396162400
2026-03-04,7577.06396484375,7577.06396484375,7897.81201171875,7486.32080078125,7896.376953125,485472100
2026-03-05,7710.537109375,7710.537109375,7765.61279296875,7678.533203125,7695.34716796875,303915000
2026-03-06,7585.68701171875,7585.68701171875,7700.31787109375,7500.0849609375,7699.47314453125,291110400
2026-03-09,7337.369140625,7337.369140625,7403.73291015625,7156.68310546875,7374.31103515625,406185700
2026-03-10,7440.9130859375,7440.9130859375,7499.82421875,7372.8232421875,7443.0458984375,309617900
2026-03-11,7389.39892578125,7389.39892578125,7527.31884765625,7380.80810546875,7484.77392578125,253162500
2026-03-12,7362.1171875,7362.1171875,7436.4970703125,7323.7421875,7398.85302734375,234355700
2026-03-13,7137.2119140625,7137.2119140625,7350.27978515625,7132.2109375,7338.82421875,256288700
2026-03-16,7022.2880859375,7022.2880859375,7120.18505859375,6917.32177734375,7115.451171875,264167600
2026-03-17,7106.8388671875,7106.8388671875,7148.2509765625,7059.89013671875,7074.61083984375,226881800
2026-03-25,7302.12109375,7302.12109375,7302.12109375,7057.22314453125,7084.6220703125,346637800
2026-03-26,7164.0908203125,7164.0908203125,7323.7021484375,7152.591796875,7313.6650390625,257658000
2026-03-27,7097.05712890625,7097.05712890625,7154.55810546875,7070.2119140625,7136.3662109375,171896900
2026-03-30,7091.669921875,7091.669921875,7104.64208984375,6945.501953125,7020.5322265625,221811800
2026-03-31,7048.22216796875,7048.22216796875,7155.5478515625,7031.10498046875,7122.9921875,231095700
2026-04-01,7184.43798828125,7184.43798828125,7207.166015625,7136.2490234375,7149.2529296875,295360000
2026-04-02,7026.7822265625,7026.7822265625,7161.796875,7019.23388671875,7153.11376953125,225269500
2026-04-06,6989.42578125,6989.42578125,7009.22998046875,6934.88916015625,7001.56005859375,252607400
2026-04-07,6971.02685546875,6971.02685546875,7022.041015625,6942.626953125,7001.27783203125,225664500
2026-04-08,7279.208984375,7279.208984375,7281.86279296875,7118.5810546875,7162.40576171875,380025400
2026-04-09,7307.5888671875,7307.5888671875,7308.578125,7191.5859375,7238.4619140625,258635500
2026-04-10,7458.49609375,7458.49609375,7488.01708984375,7346.494140625,7346.494140625,355891700
2026-04-13,7500.18701171875,7500.18701171875,7527.873046875,7351.36083984375,7410.0849609375,373963700
2026-04-14,7675.951171875,7675.951171875,7686.35498046875,7592.744140625,7598.7958984375,487814900
2026-04-15,7623.5859375,7623.5859375,7773.578125,7623.5859375,7750.89599609375,463335700
2026-04-16,7621.3818359375,7621.3818359375,7705.02978515625,7575.52685546875,7663.3408203125,364955200
2026-04-17,7634.00390625,7634.00390625,7673.85693359375,7607.9609375,7645.80517578125,359890300
2026-04-20,7594.11083984375,7594.11083984375,7692.14501953125,7570.4248046875,7663.39501953125,375256000
2026-04-21,7559.3798828125,7559.3798828125,7568.98876953125,7511.828125,7560.28515625,405582600
2026-04-22,7541.61181640625,7541.61181640625,7578.05078125,7513.93896484375,7528.3427734375,459264700
2026-04-23,7378.60595703125,7378.60595703125,7582.501953125,7378.60595703125,7564.41796875,503505300
2026-04-24,7129.490234375,7129.490234375,7383.39990234375,7115.97119140625,7378.07177734375,415830600
2026-04-27,7106.52001953125,7106.52001953125,7230.0322265625,7106.52001953125,7158.5068359375,292563300
2026-04-28,7072.39208984375,7072.39208984375,7151.505859375,7032.98388671875,7128.4658203125,272860900
2026-04-29,7101.22607421875,7101.22607421875,7126.06298828125,7063.9921875,7096.60888671875,398389400
2026-04-30,6956.80419921875,6956.80419921875,7109.00390625,6876.576171875,7103.255859375,451512600
2026-05-04,6971.953125,6971.953125,7069.69482421875,6946.05615234375,6988.916015625,553310400
2026-05-05,7057.10595703125,7057.10595703125,7069.20703125,6921.60888671875,6968.56591796875,364949700
2026-05-06,7092.466796875,7092.466796875,7127.72119140625,7049.919921875,7086.33984375,338543400
2026-05-07,7174.32080078125,7174.32080078125,7207.0751953125,7107.1748046875,7160.7890625,327636900
2026-05-08,6969.39599609375,6969.39599609375,7186.830078125,6969.39599609375,7182.9609375,393674100
2026-05-11,6905.6201171875,6905.6201171875,7001.67919921875,6846.6318359375,6959.94287109375,353618500
2026-05-12,6858.89892578125,6858.89892578125,6977.2861328125,6762.8779296875,6946.84521484375,291969900
2026-05-13,6723.31982421875,6723.31982421875,6787.34521484375,6705.43310546875,6763.94482421875,263137300
2026-05-18,6599.240234375,6599.240234375,6631.2822265625,6398.7861328125,6628.97607421875,280639000
2026-05-19,6370.67919921875,6370.67919921875,6635.126953125,6323.26416015625,6599.212890625,409331400
2026-05-20,6318.5,6318.5,6459.55615234375,6215.56201171875,6352.2021484375,369455900
2026-05-21,6094.94091796875,6094.94091796875,6378.81103515625,6080.9541015625,6366.48486328125,318636000
2026-05-22,6162.044921875,6162.044921875,6171.966796875,5966.85986328125,6065.6259765625,313365000
2026-05-25,6206.34912109375,6206.34912109375,6239.59423828125,6124.578125,6187.65478515625,240896500
2026-05-26,6130.18994140625,6130.18994140625,6286.8720703125,6124.7939453125,6201.80419921875,210088300
2026-05-29,6127.380859375,6127.380859375,6230.5,6111.97119140625,6112.77001953125,391356100
2026-06-02,6195.4267578125,6195.4267578125,6264.26123046875,6143.625,6210.00390625,253584400
2026-06-03,5941.06591796875,5941.06591796875,6213.80078125,5841.99609375,6207.10205078125,344582700
2026-06-04,5839.78515625,5839.78515625,5924.5078125,5644.23388671875,5919.56494140625,325839700
2026-06-05,5594.76513671875,5594.76513671875,5860.6708984375,5594.11083984375,5846.4912109375,242414700
2026-06-08,5342.13720703125,5342.13720703125,5523.94189453125,5317.908203125,5486.31103515625,259538800
2026-06-09,5746.64794921875,5746.64794921875,5746.64794921875,5318.14501953125,5344.68798828125,353501300
2026-06-10,5902.3759765625,5902.3759765625,5942.94287109375,5677.96484375,5744.05908203125,401184200
2026-06-11,5886.0322265625,5886.0322265625,6010.48779296875,5784.505859375,5899.26513671875,241605500
2026-06-12,6007.65576171875,6007.65576171875,6074.07177734375,5952.85205078125,5960.4150390625,324098600
2026-06-15,6254.9658203125,6254.9658203125,6345.798828125,6118.076171875,6118.72509765625,471692100
2026-06-17,6220.740234375,6220.740234375,6377.18994140625,6179.666015625,6321.9609375,274699900
2026-06-18,6172.33984375,6172.33984375,6197.1708984375,6073.72412109375,6191.89111328125,215751200
2026-06-19,6177.13916015625,6177.13916015625,6215.06298828125,6117.30908203125,6161.4560546875,266832600
2026-06-22,6116.68994140625,6116.68994140625,6226.716796875,6052.93701171875,6217.048828125,180410600
2026-06-23,6101.3330078125,6101.3330078125,6121.77490234375,5993.037109375,6096.4990234375,198230600
2026-06-24,5883.880859375,5883.880859375,6171.3798828125,5876.93408203125,6128.27099609375,228307800
2026-06-25,5999.0380859375,5999.0380859375,6056.2001953125,5864.00390625,5873.06982421875,187930400
2026-06-26,5896.1337890625,5896.1337890625,6045.2578125,5830.14404296875,6010.3388671875,171995200
2026-06-29,5820.7900390625,5820.7900390625,5942.77197265625,5800.2890625,5932.02880859375,117823200
2026-06-30,5643.19384765625,5643.19384765625,5811.6689453125,5638.57421875,5801.4541015625,177538200
2026-07-01,5695.1162109375,5695.1162109375,5737.73583984375,5607.451171875,5640.61083984375,157577500
2026-07-02,5744.55615234375,5744.55615234375,5806.71484375,5704.4990234375,5709.841796875,172862900
2026-07-03,5875.77978515625,5875.77978515625,5899.3017578125,5805.921875,5806.1669921875,158006000
2026-07-06,5916.06982421875,5916.06982421875,5935.68310546875,5857.35009765625,5893.28076171875,176040400
2026-07-07,5986.4970703125,5986.4970703125,5987.01123046875,5890.44091796875,5933.57421875,197234200
2026-07-08,5873.3720703125,5873.3720703125,5984.47314453125,5872.01611328125,5984.18212890625,186818300
2026-07-09,5912.44189453125,5912.44189453125,5912.44189453125,5839.6689453125,5865.76806640625,220556700
2026-07-10,5924.35986328125,5924.35986328125,5949.9912109375,5887.8349609375,5936.037109375,142216700
2026-07-13,6037.841796875,6037.841796875,6037.841796875,5898.14697265625,5934.71923828125,224210800
2026-07-14,6039.52099609375,6039.52099609375,6095.01611328125,6002.90087890625,6057.76123046875,252906400
2026-07-15,6041.97216796875,6041.97216796875,6081.22802734375,6007.1728515625,6068.0322265625,187169500
2026-07-16,6108.208984375,6108.208984375,6108.208984375,6024.35400390625,6056.74609375,235078700
2026-07-17,6175.53515625,6175.53515625,6192.658203125,6079.31787109375,6112.841796875,205704000
2026-07-20,6231.77978515625,6231.77978515625,6249.90283203125,6191.0419921875,6197.47607421875,282256800
2026-07-23,6315.31103515625,6315.31103515625,6454.30908203125,6306.64599609375,6346.6162109375,570639300
2026-07-24,6196.43017578125,6196.43017578125,6268.5341796875,6159.14501953125,6266.97509765625,330175800
2026-07-27,6185.783203125,6185.783203125,6219.41796875,6144.27392578125,6185.798828125,241884600
2026-07-28,6130.587890625,6130.587890625,6199.43994140625,6130.587890625,6175.1982421875,198014300
2026-07-29,6091.38623046875,6091.38623046875,6174.4130859375,6029.32421875,6141.162109375,288519700
2026-07-30,6186.36279296875,6186.36279296875,6186.36279296875,6106.5458984375,6110.283203125,231176100
